,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
81719,38.9517,-122.4904,389.0,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,315.0,215.5,D,0
81720,38.9495,-122.5031,445.4,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,319.7,785.5,D,0
81721,38.9632,-122.4808,383.2,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,315.5,183.9,D,0
81722,38.961,-122.4936,412.7,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,326.1,394.2,D,0
81723,38.9589,-122.506,399.4,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,320.5,289.3,D,0
81731,40.6083,-123.0872,360.9,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,311.8,95.3,D,0
81746,40.5954,-123.0774,366.2,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,313.2,110.5,D,0
81747,40.5988,-123.0851,392.1,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,320.0,243.6,D,0
81749,40.5931,-123.0909,382.7,1.2,1.1,2015-07-31,2107,Aqua,MODIS,100,6.2,314.5,185.4,D,0
81993,38.8914,-122.3853,335.1,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,296.7,57.6,N,0
81994,38.8896,-122.4027,319.2,1.4,1.2,2015-08-01,633,Terra,MODIS,98,6.2,295.2,25.6,N,0
81997,38.8958,-122.3933,330.3,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,297.3,46.0,N,0
81998,38.8852,-122.3915,327.8,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,294.5,41.1,N,0
81999,38.882,-122.4246,325.7,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,294.4,36.0,N,0
82001,38.9171,-122.3952,316.0,1.4,1.2,2015-08-01,633,Terra,MODIS,92,6.2,294.8,19.2,N,0
82005,38.9366,-122.4146,323.9,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,296.4,32.1,N,0
82013,40.6358,-123.1013,330.2,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,296.4,43.1,N,0
82017,38.9526,-122.4681,320.1,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,296.1,25.4,N,0
82018,38.9633,-122.4686,356.9,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,298.9,125.1,N,0
82019,38.9615,-122.4855,319.2,1.4,1.2,2015-08-01,633,Terra,MODIS,98,6.2,295.8,23.2,N,0
82020,38.9738,-122.4701,318.9,1.4,1.2,2015-08-01,633,Terra,MODIS,98,6.2,295.7,23.7,N,0
82021,38.9721,-122.4866,328.6,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,296.8,40.7,N,0
82024,38.9679,-122.4751,323.9,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,297.9,31.7,N,0
82027,38.9768,-122.493,319.7,1.4,1.2,2015-08-01,633,Terra,MODIS,99,6.2,295.2,24.8,N,0
82028,40.6197,-123.0913,325.4,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,289.0,35.6,N,0
82029,40.6284,-123.1094,335.4,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,295.9,55.3,N,0
82030,40.6404,-123.0956,322.9,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,294.3,29.5,N,0
82031,40.63,-123.0938,347.0,1.4,1.2,2015-08-01,633,Terra,MODIS,100,6.2,298.1,87.2,N,0
82033,40.6375,-123.0847,316.5,1.4,1.2,2015-08-01,633,Terra,MODIS,93,6.2,294.9,19.2,N,0
82423,38.9408,-122.4114,359.7,2.3,1.5,2015-08-01,1833,Terra,MODIS,99,6.2,301.5,238.4,D,0
82425,38.9709,-122.4603,340.7,2.3,1.5,2015-08-01,1833,Terra,MODIS,90,6.2,301.0,112.9,D,0
82428,38.9434,-122.4169,359.0,2.3,1.5,2015-08-01,1833,Terra,MODIS,99,6.2,301.5,231.0,D,0
82514,38.9179,-122.3944,369.7,2.1,1.4,2015-08-01,2150,Aqua,MODIS,100,6.2,301.5,300.1,D,0
82515,38.9158,-122.4218,371.8,2.1,1.4,2015-08-01,2150,Aqua,MODIS,100,6.2,307.6,315.6,D,0
82524,38.9631,-122.4729,355.9,2.1,1.4,2015-08-01,2150,Aqua,MODIS,98,6.2,305.7,187.3,D,0
82527,38.9643,-122.4536,345.7,2.1,1.4,2015-08-01,2150,Aqua,MODIS,92,6.2,301.1,124.6,D,0
82636,38.8855,-122.3783,326.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,294.4,80.0,N,0
82637,38.8984,-122.3834,323.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.1,68.0,N,0
82639,38.8936,-122.3873,343.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,295.7,171.6,N,0
82641,38.9248,-122.3735,324.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,298.6,68.6,N,0
82642,38.9378,-122.3781,339.1,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.2,140.5,N,0
82643,38.9509,-122.3822,363.1,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,301.6,327.7,N,0
82651,38.9711,-122.4172,329.7,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.2,91.7,N,0
82652,38.9842,-122.4215,326.9,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.0,77.4,N,0
82653,38.966,-122.5033,321.3,2.4,1.5,2015-08-02,538,Terra,MODIS,98,6.2,294.3,61.1,N,0
82654,38.953,-122.4173,328.8,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.5,89.5,N,0
82655,38.9662,-122.421,321.6,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.9,59.4,N,0
82656,38.9794,-122.4249,318.9,2.4,1.5,2015-08-02,538,Terra,MODIS,98,6.2,296.1,52.2,N,0
82657,38.9923,-122.4298,342.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,298.6,161.1,N,0
82658,38.9859,-122.4583,325.5,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.9,76.3,N,0
82659,38.9795,-122.4864,326.9,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,295.7,84.1,N,0
82660,38.9735,-122.5126,324.4,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,294.7,74.9,N,0
82661,39.0113,-122.4082,319.3,2.4,1.5,2015-08-02,538,Terra,MODIS,98,6.2,295.4,54.1,N,0
82662,39.0053,-122.4346,337.6,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.2,135.4,N,0
82663,38.999,-122.4625,317.5,2.4,1.5,2015-08-02,538,Terra,MODIS,95,6.2,294.8,49.1,N,0
82664,38.9567,-122.3561,340.7,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.5,148.0,N,0
82665,38.9697,-122.3606,320.9,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.1,56.8,N,0
82666,38.964,-122.3862,337.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.6,127.7,N,0
82668,38.9768,-122.3915,358.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.2,280.8,N,0
82669,38.9956,-122.3698,357.4,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.6,273.7,N,0
82670,38.9899,-122.3959,369.0,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,301.8,389.7,N,0
82671,38.9654,-122.3636,333.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.8,109.8,N,0
82672,38.9594,-122.3894,343.8,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.0,169.3,N,0
82673,38.9781,-122.3692,316.2,2.4,1.5,2015-08-02,538,Terra,MODIS,93,6.2,296.0,42.6,N,0
82674,38.9723,-122.3944,351.6,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.0,225.1,N,0
82675,38.9911,-122.3734,341.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.0,154.7,N,0
82676,38.9852,-122.3996,343.1,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,299.1,165.6,N,0
82677,39.0041,-122.37799999999999,352.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.5,232.1,N,0
82678,38.9983,-122.4035,385.0,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,301.9,617.2,N,0
82701,40.6102,-123.101,316.1,2.4,1.5,2015-08-02,538,Terra,MODIS,93,6.2,291.6,46.7,N,0
82704,40.6164,-123.0735,322.9,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,291.7,68.0,N,0
82707,40.6252,-123.08200000000001,315.0,2.4,1.5,2015-08-02,538,Terra,MODIS,90,6.2,291.5,42.0,N,0
82708,40.611999999999995,-123.0782,323.8,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,291.8,71.6,N,0
82712,38.9098,-122.3317,348.2,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.7,200.2,N,0
82713,38.9044,-122.3564,371.3,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,302.8,422.7,N,0
82714,38.9055,-122.3351,339.1,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,297.6,141.7,N,0
82715,38.8997,-122.3607,339.7,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,298.1,146.0,N,0
82716,38.9178,-122.3427,359.8,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,300.5,295.6,N,0
82717,38.9122,-122.3674,351.5,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,301.9,226.8,N,0
82718,38.9308,-122.34700000000001,320.8,2.4,1.5,2015-08-02,538,Terra,MODIS,100,6.2,296.7,55.2,N,0
82719,38.9438,-122.3515,318.1,2.4,1.5,2015-08-02,538,Terra,MODIS,96,6.2,296.9,46.1,N,0
82873,38.8895,-122.3736,324.4,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,294.6,39.4,N,0
82874,38.8879,-122.3804,328.4,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,295.0,48.7,N,0
82883,39.0136,-122.3663,321.8,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,293.8,32.7,N,0
82885,39.006,-122.40100000000001,329.9,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,295.1,48.6,N,0
82886,39.0043,-122.384,349.0,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,297.4,104.0,N,0
82888,38.9827,-122.3882,337.2,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,296.3,63.4,N,0
82889,38.9811,-122.37100000000001,355.4,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,298.6,127.8,N,0
82890,38.9886,-122.3751,327.8,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,295.6,39.5,N,0
82892,38.9778,-122.3772,368.3,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,299.7,192.2,N,0
82893,38.9761,-122.3603,344.5,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,298.0,86.4,N,0
82927,38.9294,-122.3336,321.2,1.5,1.2,2015-08-02,950,Aqua,MODIS,100,6.2,294.7,29.6,N,0
83066,39.0097,-122.4212,378.6,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,310.5,151.0,D,0
83067,39.0047,-122.4483,368.6,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,310.5,107.2,D,0
83068,39.0026,-122.4361,354.6,1.1,1.0,2015-08-02,1916,Terra,MODIS,92,6.2,316.8,63.0,D,0
83069,38.9954,-122.4509,379.5,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,318.0,149.9,D,0
83070,38.9669,-122.5103,382.4,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,313.8,167.7,D,0
83071,38.9648,-122.4979,359.5,1.1,1.0,2015-08-02,1916,Terra,MODIS,99,6.2,317.0,77.1,D,0
83072,38.9598,-122.5057,347.0,1.1,1.0,2015-08-02,1916,Terra,MODIS,93,6.2,315.0,45.0,D,0
83074,39.0055,-122.3961,344.3,1.1,1.0,2015-08-02,1916,Terra,MODIS,91,6.2,307.8,40.1,D,0
83075,39.0034,-122.3837,347.7,1.1,1.0,2015-08-02,1916,Terra,MODIS,93,6.2,307.6,49.3,D,0
83078,38.9785,-122.3507,347.2,1.1,1.0,2015-08-02,1916,Terra,MODIS,93,6.2,309.7,50.0,D,0
83080,38.9735,-122.3785,369.1,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,314.0,108.7,D,0
83081,38.9714,-122.366,352.5,1.1,1.0,2015-08-02,1916,Terra,MODIS,96,6.2,310.7,56.5,D,0
83085,38.9507,-122.3583,367.1,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,310.6,102.3,D,0
83086,38.9393,-122.3484,376.0,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,312.3,138.6,D,0
83088,38.9486,-122.3457,350.2,1.1,1.0,2015-08-02,1916,Terra,MODIS,95,6.2,309.2,53.0,D,0
83090,40.6117,-123.0759,360.8,1.0,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,300.7,83.8,D,0
83092,40.6428,-123.0988,339.1,1.0,1.0,2015-08-02,1916,Terra,MODIS,91,6.2,295.0,38.9,D,0
83101,38.9372,-122.3358,361.5,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,313.1,86.3,D,0
83103,38.9327,-122.3432,379.4,1.1,1.0,2015-08-02,1916,Terra,MODIS,100,6.2,316.5,158.4,D,0
83120,38.9371,-122.4589,384.1,1.6,1.3,2015-08-02,2054,Aqua,MODIS,100,6.2,291.2,316.0,D,0
83122,38.9482,-122.5208,354.0,1.6,1.3,2015-08-02,2054,Aqua,MODIS,97,6.2,300.6,114.6,D,0
83123,38.9626,-122.5073,386.9,1.6,1.3,2015-08-02,2054,Aqua,MODIS,100,6.2,305.7,347.4,D,0
83124,38.959,-122.5256,354.3,1.6,1.3,2015-08-02,2054,Aqua,MODIS,97,6.2,300.3,119.1,D,0
83125,38.9841,-122.4574,402.3,1.6,1.3,2015-08-02,2054,Aqua,MODIS,100,6.2,313.3,509.0,D,0
83126,38.9803,-122.4765,382.0,1.6,1.3,2015-08-02,2054,Aqua,MODIS,100,6.2,307.8,295.5,D,0
83129,38.9472,-122.3498,343.7,1.6,1.2,2015-08-02,2054,Aqua,MODIS,91,6.2,288.0,73.6,D,0
83136,38.9985,-122.3839,355.5,1.6,1.2,2015-08-02,2054,Aqua,MODIS,97,6.2,302.8,119.7,D,0
83146,38.9217,-122.3542,351.9,1.6,1.2,2015-08-02,2054,Aqua,MODIS,96,6.2,295.4,106.3,D,0
83147,38.9253,-122.3431,360.4,1.6,1.2,2015-08-02,2054,Aqua,MODIS,100,6.2,295.2,148.2,D,0
83148,38.9218,-122.3609,348.7,1.6,1.2,2015-08-02,2054,Aqua,MODIS,94,6.2,295.4,88.2,D,0
83149,38.9364,-122.3459,356.2,1.6,1.2,2015-08-02,2054,Aqua,MODIS,98,6.2,292.3,126.7,D,0
83162,39.0016,-122.4278,346.7,1.6,1.3,2015-08-02,2055,Aqua,MODIS,93,6.2,300.9,88.0,D,0
83163,38.9978,-122.4465,353.5,1.6,1.3,2015-08-02,2055,Aqua,MODIS,97,6.2,299.8,117.0,D,0
83164,38.994,-122.4654,406.7,1.6,1.3,2015-08-02,2055,Aqua,MODIS,100,6.2,307.4,580.6,D,0
83165,38.9902,-122.4844,389.0,1.6,1.3,2015-08-02,2055,Aqua,MODIS,100,6.2,304.9,376.8,D,0
83171,39.012,-122.3757,351.5,1.6,1.2,2015-08-02,2055,Aqua,MODIS,96,6.2,306.4,105.7,D,0
83172,39.0086,-122.3928,355.0,1.6,1.2,2015-08-02,2055,Aqua,MODIS,97,6.2,303.7,121.2,D,0
83175,40.6065,-123.0775,345.4,1.6,1.3,2015-08-02,2055,Aqua,MODIS,93,6.2,298.8,93.7,D,0
83268,38.9762,-122.51,327.1,1.1,1.0,2015-08-03,620,Terra,MODIS,100,6.2,297.5,24.1,N,0
83269,38.9747,-122.5221,358.7,1.1,1.0,2015-08-03,620,Terra,MODIS,100,6.2,300.2,85.1,N,0
83273,38.996,-122.5022,325.8,1.1,1.0,2015-08-03,620,Terra,MODIS,100,6.2,296.1,23.0,N,0
83274,38.9945,-122.5141,323.4,1.1,1.0,2015-08-03,620,Terra,MODIS,100,6.2,296.1,20.6,N,0
83277,38.9747,-122.3736,318.2,1.1,1.0,2015-08-03,620,Terra,MODIS,96,6.2,296.0,15.3,N,0
83307,40.6455,-123.1074,316.8,1.0,1.0,2015-08-03,621,Terra,MODIS,94,6.2,289.9,16.1,N,0
83597,39.0113,-122.5111,355.5,4.3,1.9,2015-08-03,1959,Terra,MODIS,98,6.2,303.0,519.5,D,0
83599,38.9947,-122.5168,353.4,4.3,1.9,2015-08-03,1959,Terra,MODIS,97,6.2,305.7,469.6,D,0
83601,39.0089,-122.5191,363.6,4.3,1.9,2015-08-03,1959,Terra,MODIS,100,6.2,303.6,687.9,D,0
83602,38.9966,-122.4725,352.1,4.3,1.9,2015-08-03,1959,Terra,MODIS,96,6.2,307.3,446.8,D,0
83607,38.8941,-122.3635,353.3,4.4,1.9,2015-08-03,1959,Terra,MODIS,97,6.2,304.8,499.1,D,0
83608,38.8921,-122.3689,357.5,4.4,1.9,2015-08-03,1959,Terra,MODIS,98,6.2,305.3,588.8,D,0
83619,38.8957,-122.3747,385.3,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,327.5,257.4,D,0
83622,38.9432,-122.53,382.5,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,325.3,220.4,D,0
83623,38.9416,-122.5448,384.3,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,326.9,235.8,D,0
83626,38.9499,-122.5205,373.1,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,321.2,164.4,D,0
83627,38.9484,-122.5358,390.0,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,328.2,278.6,D,0
83628,38.9469,-122.5507,366.3,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,324.7,131.6,D,0
83630,38.9659,-122.5707,346.4,1.4,1.2,2015-08-03,2137,Aqua,MODIS,92,6.2,315.5,58.6,D,0
83633,38.995,-122.4942,370.0,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,324.7,147.1,D,0
83634,38.9933,-122.5102,405.4,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,326.9,424.6,D,0
83635,38.9884,-122.5573,362.0,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,311.8,120.3,D,0
83638,39.0037,-122.5117,360.8,1.4,1.2,2015-08-03,2137,Aqua,MODIS,94,6.2,313.1,110.8,D,0
83642,38.975,-122.3771,353.3,1.4,1.2,2015-08-03,2137,Aqua,MODIS,96,6.2,316.0,77.2,D,0
83643,38.9959,-122.3813,385.9,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,319.2,260.9,D,0
83644,38.9976,-122.3642,373.5,1.4,1.2,2015-08-03,2137,Aqua,MODIS,100,6.2,318.9,175.9,D,0
83645,39.0064,-122.3826,345.5,1.4,1.2,2015-08-03,2137,Aqua,MODIS,91,6.2,310.6,55.4,D,0
83650,38.8972,-122.3599,357.4,1.4,1.2,2015-08-03,2137,Aqua,MODIS,96,6.2,317.9,99.3,D,0
83651,38.9111,-122.3278,346.6,1.4,1.2,2015-08-03,2137,Aqua,MODIS,92,6.2,313.2,63.2,D,0
83652,38.9094,-122.3444,347.6,1.4,1.2,2015-08-03,2137,Aqua,MODIS,93,6.2,315.8,63.9,D,0
83655,40.4859,-123.0725,350.4,1.4,1.2,2015-08-03,2138,Aqua,MODIS,95,6.2,302.3,84.5,D,0
83656,40.4809,-123.1203,343.5,1.3,1.1,2015-08-03,2138,Aqua,MODIS,91,6.2,304.0,62.1,D,0
83659,40.4565,-123.0523,358.4,1.4,1.2,2015-08-03,2138,Aqua,MODIS,99,6.2,305.6,113.1,D,0
83660,40.4875,-123.057,394.0,1.4,1.2,2015-08-03,2138,Aqua,MODIS,94,6.2,298.7,328.8,D,0
83757,38.976,-122.5782,319.3,3.8,1.8,2015-08-04,526,Terra,MODIS,98,6.2,291.9,111.9,N,0
83983,40.4934,-123.1104,359.8,1.1,1.0,2015-08-04,1903,Terra,MODIS,99,6.2,303.0,85.4,D,0
84254,40.4921,-123.1145,321.3,1.0,1.0,2015-08-05,609,Terra,MODIS,100,6.2,289.6,19.3,N,0
84259,40.5011,-123.1168,324.0,1.0,1.0,2015-08-05,609,Terra,MODIS,100,6.2,290.6,22.5,N,0
84266,40.4694,-123.0205,322.0,1.0,1.0,2015-08-05,609,Terra,MODIS,100,6.2,289.1,21.9,N,0
84459,40.4699,-123.0151,318.3,1.0,1.0,2015-08-05,1020,Aqua,MODIS,97,6.2,288.1,18.4,N,0
84701,40.4444,-123.0402,340.9,1.0,1.0,2015-08-05,2125,Aqua,MODIS,90,6.2,300.2,40.3,D,0
84705,40.4671,-123.0088,345.6,1.0,1.0,2015-08-05,2125,Aqua,MODIS,93,6.2,299.6,50.2,D,0
84800,40.5088,-123.1166,349.4,1.0,1.0,2015-08-05,2126,Aqua,MODIS,95,6.2,300.5,57.6,D,0
84801,40.4908,-123.1122,404.3,1.0,1.0,2015-08-05,2126,Aqua,MODIS,100,6.2,310.8,284.5,D,0
84802,40.4924,-123.1001,355.1,1.0,1.0,2015-08-05,2126,Aqua,MODIS,97,6.2,299.7,68.3,D,0
84807,40.4999,-123.1143,380.9,1.0,1.0,2015-08-05,2126,Aqua,MODIS,100,6.2,306.6,156.6,D,0
85950,40.4927,-123.0965,363.2,1.6,1.2,2015-08-07,1934,Terra,MODIS,100,6.2,301.2,168.0,D,0
85951,40.5034,-123.0923,359.8,1.6,1.2,2015-08-07,1934,Terra,MODIS,99,6.2,300.2,148.1,D,0
86419,40.4575,-123.0094,316.8,1.7,1.3,2015-08-08,639,Terra,MODIS,94,6.2,288.3,33.0,N,0
86420,40.4469,-123.021,326.9,1.7,1.3,2015-08-08,639,Terra,MODIS,100,6.2,290.3,54.3,N,0
86421,40.4445,-123.0257,323.3,1.7,1.3,2015-08-08,639,Terra,MODIS,100,6.2,289.9,45.9,N,0
86422,40.455999999999996,-123.0266,317.7,1.7,1.3,2015-08-08,639,Terra,MODIS,96,6.2,289.1,34.2,N,0
86738,40.4425,-123.0054,322.9,1.9,1.4,2015-08-09,544,Terra,MODIS,100,6.2,289.1,56.9,N,0
86739,40.437,-123.0311,323.3,1.9,1.4,2015-08-09,544,Terra,MODIS,100,6.2,289.1,58.2,N,0
86791,40.4445,-122.9924,347.0,1.4,1.2,2015-08-09,956,Aqua,MODIS,100,6.2,289.9,91.7,N,0
86793,40.4462,-123.0089,346.2,1.4,1.2,2015-08-09,956,Aqua,MODIS,100,6.2,291.5,90.3,N,0
86794,40.4507,-123.0148,324.6,1.4,1.2,2015-08-09,956,Aqua,MODIS,100,6.2,289.0,37.6,N,0
86796,40.4403,-123.0167,318.9,1.4,1.2,2015-08-09,956,Aqua,MODIS,98,6.2,288.3,29.5,N,0
86798,40.4488,-122.9968,344.5,1.4,1.2,2015-08-09,956,Aqua,MODIS,100,6.2,291.1,84.9,N,0
86909,40.451,-122.9978,408.0,1.1,1.1,2015-08-09,1922,Terra,MODIS,100,6.2,311.0,360.8,D,0
86914,40.4531,-123.0102,352.9,1.1,1.1,2015-08-09,1922,Terra,MODIS,96,6.2,299.9,74.7,D,0
86915,40.4416,-123.0002,366.3,1.1,1.1,2015-08-09,1922,Terra,MODIS,100,6.2,300.7,118.6,D,0
86925,40.4438,-123.0129,352.2,1.1,1.1,2015-08-09,1922,Terra,MODIS,96,6.2,300.3,71.8,D,0
86997,40.4832,-123.0905,356.2,1.4,1.2,2015-08-09,2101,Aqua,MODIS,98,6.2,303.7,106.4,D,0
87055,40.5889,-121.8634,343.2,1.2,1.1,2015-08-09,2101,Aqua,MODIS,90,6.2,308.3,50.7,D,0
87113,40.495,-123.0816,328.7,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,291.2,34.8,N,0
87120,38.799,-122.4306,327.3,1.2,1.1,2015-08-10,627,Terra,MODIS,93,6.2,281.2,32.6,N,0
87159,40.4441,-122.9849,414.5,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,312.0,444.9,N,0
87164,40.4425,-122.999,396.6,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,303.9,294.1,N,0
87167,40.4409,-123.0122,361.5,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,294.7,112.1,N,0
87168,40.4553,-122.9727,352.9,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,290.1,88.4,N,0
87177,40.4536,-122.9876,398.3,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,297.8,308.2,N,0
87181,40.452,-123.0011,334.1,1.2,1.1,2015-08-10,627,Terra,MODIS,100,6.2,291.4,42.0,N,0
87232,38.8496,-122.4892,331.2,1.8,1.3,2015-08-10,1039,Aqua,MODIS,100,6.2,291.5,73.8,N,0
87233,38.8503,-122.4719,326.3,1.8,1.3,2015-08-10,1039,Aqua,MODIS,100,6.2,291.6,58.4,N,0
87236,38.8454,-122.4694,328.5,1.8,1.3,2015-08-10,1039,Aqua,MODIS,100,6.2,292.0,64.7,N,0
87371,38.8025,-122.4326,387.2,1.7,1.3,2015-08-10,2143,Aqua,MODIS,100,6.2,318.0,370.6,D,0
87372,38.814,-122.4347,364.7,1.7,1.3,2015-08-10,2143,Aqua,MODIS,100,6.2,306.6,185.9,D,0
87374,38.843,-122.4975,369.5,1.7,1.3,2015-08-10,2143,Aqua,MODIS,100,6.2,314.6,213.8,D,0
87379,38.8512,-122.5041,354.2,1.7,1.3,2015-08-10,2143,Aqua,MODIS,97,6.2,303.8,124.3,D,0
87401,40.4273,-123.0192,357.9,1.6,1.3,2015-08-10,2144,Aqua,MODIS,99,6.2,292.2,153.5,D,0
87733,38.8686,-122.505,422.6,1.0,1.0,2015-08-11,1910,Terra,MODIS,100,6.2,327.5,410.6,D,0
87734,38.8597,-122.5071,361.2,1.0,1.0,2015-08-11,1910,Terra,MODIS,100,6.2,313.4,74.3,D,0
87735,38.8668,-122.4936,436.2,1.0,1.0,2015-08-11,1910,Terra,MODIS,100,6.2,329.7,543.4,D,0
87736,38.8579,-122.4957,358.3,1.0,1.0,2015-08-11,1910,Terra,MODIS,99,6.2,316.0,65.0,D,0
87799,38.8641,-122.5149,354.0,2.0,1.4,2015-08-11,2048,Aqua,MODIS,97,6.2,310.6,167.2,D,0
87801,38.8693,-122.4903,374.9,2.0,1.4,2015-08-11,2048,Aqua,MODIS,100,6.2,314.2,335.1,D,0
87802,38.8713,-122.4956,355.8,2.0,1.4,2015-08-11,2048,Aqua,MODIS,98,6.2,311.2,176.9,D,0
88081,38.8678,-122.3651,326.9,1.0,1.0,2015-08-12,614,Terra,MODIS,96,6.2,292.3,24.1,N,0
88094,40.4644,-123.0799,327.1,1.0,1.0,2015-08-12,615,Terra,MODIS,100,6.2,288.2,25.6,N,0
88098,40.4732,-123.0821,316.9,1.0,1.0,2015-08-12,615,Terra,MODIS,94,6.2,288.2,15.1,N,0
